from,to,value,type,lng1,lat1,lng2,lat2
aa,bb,1.00,move_out,113.9607938,22.5411617,94.49115076,29.58034769
aa,bb,1.00,move_out,113.9265282,22.50262704,95.50195459,32.14205533
aa,bb,1.00,move_out,113.9529114,22.74368437,95.79362821,40.52218676
aa,bb,1.00,move_out,113.950304,22.53889394,96.36244047,30.5109248
aa,bb,1.00,move_out,114.3293292,22.79994275,96.36244047,30.5109248
aa,bb,1.00,move_out,114.0398424,22.73505294,96.53255063,40.67651967
aa,bb,1.00,move_out,113.9529114,22.74368437,97.04938587,40.29867613
aa,bb,1.00,move_out,113.9599935,22.54345105,97.16283241,37.72705856
aa,bb,1.00,move_out,113.9936295,22.55305146,97.37793751,37.37679685
aa,bb,1.00,move_out,113.9529967,22.54049829,98.43366398,25.24817797
aa,bb,1.00,move_out,114.3476957,22.65746229,98.43366398,25.24817797
aa,bb,1.00,move_out,114.0398424,22.73505294,98.50419499,39.73622257
aa,bb,1.00,move_out,113.9302429,22.58192037,98.59457268,24.42993884
aa,bb,1.00,move_out,114.118052,22.63380741,99.17799561,25.1204892
aa,bb,1.00,move_out,114.2801097,22.69288733,100.0901611,23.90520744
aa,bb,1.00,move_out,113.8652578,22.58925125,100.2246912,26.90869868
aa,bb,1.00,move_out,113.960299,22.537972,100.5220787,39.01062061
aa,bb,1.00,move_out,113.960299,22.537972,100.5220787,39.01062061
aa,bb,1.00,move_out,113.9335609,22.51907865,100.9800577,22.78877778
aa,bb,1.00,move_out,114.2801097,22.69288733,100.9876275,22.83199184
aa,bb,1.00,move_out,114.0792652,22.68739115,101.0888011,24.06785796
aa,bb,1.00,move_out,114.3476957,22.65746229,101.2767388,25.53339444
aa,bb,1.00,move_out,114.3476957,22.65746229,101.2767388,25.53339444
aa,bb,1.00,move_out,113.9510061,22.54013397,101.4636203,25.09160075
aa,bb,1.00,move_out,113.9325753,22.55501673,101.5247764,36.5508018
aa,bb,1.00,move_out,114.3023411,22.72226636,101.5247764,36.5508018
aa,bb,1.00,move_out,114.3476957,22.65746229,101.5507516,25.33046402
aa,bb,1.00,move_out,113.9692354,22.5911856,101.5672124,25.04731392
aa,bb,1.00,move_out,114.094248,22.64503912,101.6615007,36.52933499
aa,bb,1.00,move_out,114.2801097,22.69288733,101.6700372,36.5366472
aa,bb,1.00,move_out,114.0620617,22.50776583,101.6866205,36.67037991
aa,bb,1.00,move_out,113.9892145,22.55749518,101.7543025,36.69734924
aa,bb,1.00,move_out,114.2801097,22.69288733,101.7636428,36.7177091
aa,bb,1.00,move_out,113.8994074,22.7754967,101.7773611,36.60664871
aa,bb,1.00,move_out,113.9495324,22.63025137,101.7773611,36.60664871
aa,bb,1.00,move_out,114.3023411,22.72226636,101.7773611,36.60664871
aa,bb,1.00,move_out,114.0555928,22.55173057,101.784182,36.62728109
aa,bb,1.00,move_out,113.9936295,22.55305146,101.8050298,36.60852966
aa,bb,1.00,move_out,114.0555928,22.55173057,101.819781,36.60887113
aa,bb,1.00,move_out,114.3476957,22.65746229,101.8827835,25.71385488
aa,bb,1.00,move_out,114.3023411,22.72226636,102.01729,36.5248559
aa,bb,1.00,move_out,113.8346201,22.6838181,102.085207,36.51761017
aa,bb,1.00,move_out,114.2381552,22.67955422,102.2485941,26.66105827
aa,bb,1.00,move_out,113.9300131,22.70743279,102.3946889,29.20206352
aa,bb,1.00,move_out,113.8794306,22.8163974,102.4947322,24.22070931
aa,bb,1.00,move_out,113.9097928,22.52112796,102.503546,24.90708708
aa,bb,1.00,move_out,113.9507227,22.55888775,102.5369518,24.3333129
aa,bb,1.00,move_out,114.2801097,22.69288733,102.5418493,24.33095556
aa,bb,1.00,move_out,114.3271567,22.69744158,102.5446659,24.34579992
aa,bb,1.00,move_out,113.9510939,22.56478958,102.588532,24.95502937
aa,bb,1.00,move_out,113.8794306,22.8163974,102.5970478,24.82689749
aa,bb,1.00,move_out,113.95499,22.58990351,102.598834,38.04557377
aa,bb,1.00,move_out,113.9510743,22.55464354,102.6034777,24.98363012
aa,bb,1.00,move_out,114.0112951,22.68703849,102.6034777,24.98363012
aa,bb,1.00,move_out,114.3476957,22.65746229,102.6461669,29.35150965
aa,bb,1.00,move_out,113.9300131,22.70743279,102.6484439,25.04424822
aa,bb,1.00,move_out,113.8361355,22.69330451,102.6493773,25.26130596
aa,bb,1.00,move_out,114.1011994,22.55082114,102.6493773,25.26130596
aa,bb,1.00,move_out,113.9507227,22.55888775,102.653934,25.084384
aa,bb,1.00,move_out,114.2705181,22.59044554,102.6675803,25.08093129
aa,bb,1.00,move_out,113.8713916,22.63171541,102.6680697,25.06899974
aa,bb,1.00,move_out,113.9212681,22.48893583,102.6683207,25.06458911
aa,bb,1.00,move_out,114.0381722,22.54009879,102.678019,25.06094601
aa,bb,1.00,move_out,114.2677847,22.59780978,102.678019,25.06094601
aa,bb,1.00,move_out,113.9499502,22.54731622,102.6782605,25.0948801
aa,bb,1.00,move_out,113.9507227,22.55888775,102.6804178,25.09428541
aa,bb,1.00,move_out,114.1292171,22.69390143,102.6988397,25.04050977
aa,bb,1.00,move_out,113.9344816,22.51948156,102.7002615,25.01047575
aa,bb,1.00,move_out,113.9310872,22.64198367,102.7018624,24.97842624
aa,bb,1.00,move_out,113.9773576,22.58998777,102.7034407,25.02923234
aa,bb,1.00,move_out,114.0555928,22.55173057,102.7038438,25.0341242
aa,bb,1.00,move_out,114.0754323,22.66556866,102.708255,25.05005916
aa,bb,1.00,move_out,114.0776771,22.5475994,102.7084492,25.04582718
aa,bb,1.00,move_out,114.0472766,22.56934042,102.71132,25.04695243
aa,bb,1.00,move_out,113.9719804,22.57662145,102.7136583,25.03047464
aa,bb,1.00,move_out,113.9212852,22.58860798,102.7146011,25.0491531
aa,bb,1.00,move_out,114.3594149,22.70832992,102.7146011,25.0491531
aa,bb,1.00,move_out,113.9406122,22.52410239,102.7170222,25.04629879
aa,bb,1.00,move_out,114.0511117,22.52308466,102.7186632,25.04795992
aa,bb,1.00,move_out,113.9300216,22.52272213,102.7196824,24.97981212
aa,bb,1.00,move_out,113.9490149,22.55619771,102.7231113,25.04275998
aa,bb,1.00,move_out,114.2352834,22.69207947,102.7252271,25.05123542
aa,bb,1.00,move_out,114.2352834,22.69207947,102.7252271,25.05123542
aa,bb,1.00,move_out,114.1057947,22.56677709,102.7253967,25.05261817
aa,bb,1.00,move_out,113.8652578,22.58925125,102.7270369,25.07519114
aa,bb,1.00,move_out,113.9489525,22.56111993,102.7274123,25.07280467
aa,bb,1.00,move_out,114.2801097,22.69288733,102.7274824,24.98121351
aa,bb,1.00,move_out,113.9359585,22.66625454,102.7285729,25.03963317
aa,bb,1.00,move_out,113.929341,22.582005,102.7292471,25.04551949
aa,bb,1.00,move_out,113.9097928,22.52112796,102.7313886,25.02749249
aa,bb,1.00,move_out,113.9442565,22.54909171,102.7314971,25.1204061
aa,bb,1.00,move_out,114.0555928,22.55173057,102.7333835,25.08007644
aa,bb,1.00,move_out,114.0816855,22.55078267,102.7354987,25.0702905
aa,bb,1.00,move_out,114.1261757,22.54684903,102.7364693,25.04438266
aa,bb,1.00,move_out,113.9097928,22.52112796,102.7375121,25.06015802
aa,bb,1.00,move_out,114.042019,22.5318211,102.7378665,25.05445244
aa,bb,1.00,move_out,114.0381032,22.5382824,102.7382968,25.05326663
aa,bb,1.00,move_out,114.0382612,22.53750829,102.7445663,25.07360105
aa,bb,1.00,move_out,113.9510743,22.55464354,102.7470251,25.01562885
aa,bb,1.00,move_out,114.0461885,22.67211486,102.7540025,25.0836125
aa,bb,1.00,move_out,114.0523731,22.67780917,102.7540025,25.0836125
aa,bb,1.00,move_out,114.3476957,22.65746229,102.7573033,24.95541236
aa,bb,1.00,move_out,113.8734463,22.62955716,102.7675563,25.27401948
aa,bb,1.00,move_out,113.9636426,22.54509615,102.776656,24.96134207
aa,bb,1.00,move_out,113.9493856,22.54123288,102.7801278,25.10376835
aa,bb,1.00,move_out,114.0113422,22.60025428,102.7809257,24.94299861
aa,bb,1.00,move_out,114.064854,22.69155059,102.7843423,25.00357815
aa,bb,1.00,move_out,114.1162917,22.54864695,102.786429,25.00025201
aa,bb,1.00,move_out,114.2801097,22.69288733,102.8020403,24.96973037
aa,bb,1.00,move_out,113.9493856,22.54123288,102.8296322,24.88860137
aa,bb,1.00,move_out,113.9987065,22.5431793,102.8395491,24.99833537
aa,bb,1.00,move_out,113.9987065,22.5431793,102.8395491,24.99833537
aa,bb,1.00,move_out,114.011058,22.60127082,102.8484165,24.85034587
aa,bb,1.00,move_out,113.960299,22.537972,102.8493105,24.84674199
aa,bb,1.00,move_out,114.0277838,22.53646108,102.8564795,24.93351147
aa,bb,1.00,move_out,113.9300131,22.70743279,102.8853945,25.05273696
aa,bb,1.00,move_out,113.9419407,22.56361665,102.8991597,30.36748094
aa,bb,1.00,move_out,114.1193459,22.55289897,102.8991597,30.36748094
aa,bb,1.00,move_out,114.3476957,22.65746229,102.9353045,26.91662532
aa,bb,1.00,move_out,113.9510061,22.54013397,103.0093565,29.99971634
aa,bb,1.00,move_out,114.094248,22.64503912,103.0093565,29.99971634
aa,bb,1.00,move_out,113.9607938,22.5411617,103.012069,29.98969943
aa,bb,1.00,move_out,114.3476957,22.65746229,103.0180988,30.44028157
aa,bb,1.00,move_out,114.064854,22.69155059,103.0260016,29.98110566
aa,bb,1.00,move_out,114.2241988,22.72907739,103.1491547,23.30569244
aa,bb,1.00,move_out,113.3948176,23.40800373,103.3249696,29.79201443
aa,bb,1.00,move_out,114.0279633,22.53616519,103.4759762,29.56763969
aa,bb,1.00,move_out,114.0997541,22.55041566,103.4841683,30.399013
aa,bb,1.00,move_out,113.9529114,22.74368437,103.4946886,34.61938573
aa,bb,1.00,move_out,114.444708,22.62623758,103.542142,30.59427763
aa,bb,1.00,move_out,113.9300131,22.70743279,103.597462,36.22341181
aa,bb,1.00,move_out,114.2801097,22.69288733,103.638175,36.14459985
aa,bb,1.00,move_out,114.070592,22.71604553,103.6665035,36.49091366
aa,bb,1.00,move_out,113.9532056,22.55873827,103.6841575,36.48605578
aa,bb,1.00,move_out,113.9300131,22.70743279,103.6863296,31.03724072
aa,bb,1.00,move_out,113.9092854,22.77751042,103.6864547,31.03703483
aa,bb,1.00,move_out,113.9950401,22.74300109,103.6959483,30.6385388
aa,bb,1.00,move_out,113.3948176,23.40800373,103.6975799,30.60471691
aa,bb,1.00,move_out,113.8925937,22.60409775,103.701638,30.39108382
aa,bb,1.00,move_out,113.9271605,22.6796999,103.7033827,30.60685662
aa,bb,1.00,move_out,113.9507227,22.55888775,103.7124967,30.59746073
aa,bb,1.00,move_out,113.9300131,22.70743279,103.7148377,30.62789218
aa,bb,1.00,move_out,114.0772107,22.5450967,103.7233983,30.62087146
aa,bb,1.00,move_out,113.9507227,22.55888775,103.7245358,30.62070855
aa,bb,1.00,move_out,113.9936295,22.55305146,103.7318016,29.5541929
aa,bb,1.00,move_out,113.9097928,22.52112796,103.7339832,29.60501081
aa,bb,1.00,move_out,114.444708,22.62623758,103.7608242,29.60095761
aa,bb,1.00,move_out,114.2801097,22.69288733,103.7825389,25.52075814
aa,bb,1.00,move_out,113.9486714,22.76100753,103.7826283,30.20018518
aa,bb,1.00,move_out,113.9486714,22.76100753,103.7969011,29.84075972
aa,bb,1.00,move_out,114.1057947,22.56677709,103.8011088,36.073617
aa,bb,1.00,move_out,114.060723,22.57357141,103.8030383,25.50249039
aa,bb,1.00,move_out,113.8925937,22.60409775,103.8085402,30.69059988
aa,bb,1.00,move_out,113.9097928,22.52112796,103.8102902,30.69805496
aa,bb,1.00,move_out,113.9472612,22.51472961,103.8102902,30.69805496
aa,bb,1.00,move_out,113.937384,22.54748357,103.812829,30.43666
aa,bb,1.00,move_out,113.8713275,22.63562613,103.8130571,30.43687838
aa,bb,1.00,move_out,113.9235827,22.49196124,103.8214087,30.70176088
aa,bb,1.00,move_out,114.19267,22.62983357,103.8222489,30.65232941
aa,bb,1.00,move_out,113.9614533,22.53970091,103.8234197,36.06844525
aa,bb,1.00,move_out,114.0377854,22.54009294,103.8257458,36.0649138
aa,bb,1.00,move_out,114.1366941,22.55060552,103.8266266,36.06634301
aa,bb,1.00,move_out,113.995517,22.69037831,103.8270526,30.04748602
aa,bb,1.00,move_out,114.1345206,22.5504903,103.8302118,36.05347677
aa,bb,1.00,move_out,113.9950401,22.74300109,103.8335205,30.66769232
aa,bb,1.00,move_out,113.940036,22.55002336,103.8405416,36.05640811
aa,bb,1.00,move_out,113.9596204,22.56859462,103.8406768,26.2856726
aa,bb,1.00,move_out,113.8713916,22.63171541,103.8436362,36.05863932
aa,bb,1.00,move_out,114.0555928,22.55173057,103.845215,36.05793608
aa,bb,1.00,move_out,114.0645833,22.57942969,103.8479823,36.0536687
aa,bb,1.00,move_out,113.9212852,22.58860798,103.8515712,36.05400813
aa,bb,1.00,move_out,113.9300216,22.52272213,103.8538366,36.06704995
aa,bb,1.00,move_out,113.9482684,22.55949691,103.8566212,30.78094851
aa,bb,1.00,move_out,114.0511117,22.52308466,103.8566231,36.04337719
aa,bb,1.00,move_out,113.9485226,22.53958482,103.8592259,30.37339454
aa,bb,1.00,move_out,113.955989,22.55580202,103.8630119,30.7123244
aa,bb,1.00,move_out,113.9594392,22.53583149,103.8665915,36.06433178
aa,bb,1.00,move_out,113.9097928,22.52112796,103.8684127,30.785784
aa,bb,1.00,move_out,113.9097928,22.52112796,103.8684127,30.785784
aa,bb,1.00,move_out,113.9488032,22.53878379,103.8695947,30.70380971
aa,bb,1.00,move_out,114.3476957,22.65746229,103.8761191,36.06158761
aa,bb,1.00,move_out,113.9097928,22.52112796,103.884625,30.83964188
aa,bb,1.00,move_out,114.2801097,22.69288733,103.884625,30.83964188
aa,bb,1.00,move_out,113.937384,22.54748357,103.8932279,30.78416122
aa,bb,1.00,move_out,113.8814261,22.78778986,103.8944329,36.05967005
aa,bb,1.00,move_out,113.9500112,22.5314783,103.9010118,36.05862562
aa,bb,1.00,move_out,114.0631083,22.6575422,103.9019198,30.7722341
aa,bb,1.00,move_out,113.9893764,22.59049752,103.904554,30.77336134
aa,bb,1.00,move_out,114.074834,22.567588,103.9052582,30.78209598
aa,bb,1.00,move_out,113.879046,22.60136072,103.908508,30.7937618
aa,bb,1.00,move_out,114.0114069,22.59954997,103.9097705,30.76702112
aa,bb,1.00,move_out,114.3327994,22.69488662,103.9107982,28.97855491
aa,bb,1.00,move_out,114.3594149,22.70832992,103.9131533,30.54250104
aa,bb,1.00,move_out,113.9442673,22.63272321,103.9160351,30.76566669
aa,bb,1.00,move_out,113.9300131,22.70743279,103.9168461,30.38190345
aa,bb,1.00,move_out,114.0784538,22.54730006,103.9261446,30.75978216
aa,bb,1.00,move_out,113.8514469,22.61712161,103.9263094,30.75800553
aa,bb,1.00,move_out,113.9575815,22.55710167,103.928919,30.81433886
aa,bb,1.00,move_out,114.0263974,22.66283814,103.9292002,30.8224501
aa,bb,1.00,move_out,113.9507227,22.55888775,103.9337697,30.60310523
aa,bb,1.00,move_out,114.2356756,22.69227288,103.9360495,30.58382491
aa,bb,1.00,move_out,113.9339805,22.49372969,103.9405248,30.80676536
aa,bb,1.00,move_out,114.0121158,22.68712717,103.9474116,30.81058038
aa,bb,1.00,move_out,114.3832088,22.76461329,103.9492302,36.47618171
aa,bb,1.00,move_out,113.9097928,22.52112796,103.9500803,30.70083248
aa,bb,1.00,move_out,113.9500112,22.5314783,103.9554841,30.75368841
aa,bb,1.00,move_out,114.137438,22.58270029,103.9556139,30.97049302
aa,bb,1.00,move_out,113.8446243,22.60185696,103.9568318,22.63237612
aa,bb,1.00,move_out,114.0536288,22.63612863,103.9643117,30.62312408
aa,bb,1.00,move_out,113.9529114,22.74368437,103.9733278,30.6130822
aa,bb,1.00,move_out,114.0377854,22.54009294,103.9783152,30.73803021
aa,bb,1.00,move_out,113.9300131,22.70743279,103.9792944,30.63515618
aa,bb,1.00,move_out,113.9529114,22.74368437,103.9798908,30.63349519
aa,bb,1.00,move_out,113.9987065,22.5431793,103.979909,30.53151075
aa,bb,1.00,move_out,113.9300131,22.70743279,103.9799335,30.55954291
